visit_id,customer_id,date,weekday,is_weekend,arrival_hour,is_buzz_hour,party_size,duration_min,is_repeat,n_items,n_food,n_drink,food_revenue,drink_revenue,total_revenue,total_profit,drink_ratio,spend_per_head
V000662,C01192,2026-03-26,3,0,20,0,2,87,0,2,2,0,560.0,0.0,560.0,284.2,0.0,280.0
V000663,C00806,2026-03-26,3,0,20,0,3,77,0,8,4,4,1280.0,1170.0,2450.0,1478.4,0.4776,816.7
V000664,C00141,2026-03-26,3,0,20,0,2,94,1,7,3,4,1100.0,1060.0,2160.0,1300.2,0.4907,1080.0
V000665,C00314,2026-03-26,3,0,22,1,2,54,0,6,2,4,800.0,1240.0,2040.0,1202.6,0.6078,1020.0
V000666,C00706,2026-03-26,3,0,22,1,3,145,0,14,6,8,1880.0,2380.0,4260.0,2552.4,0.5587,1420.0
V000667,C00540,2026-03-27,4,1,22,1,3,103,0,9,6,3,1560.0,780.0,2340.0,1448.4,0.3333,780.0
V000668,C01328,2026-03-27,4,1,19,0,4,83,0,11,9,2,2700.0,580.0,3280.0,1884.2,0.1768,820.0
V000669,C00159,2026-03-27,4,1,21,1,1,67,1,2,2,0,660.0,0.0,660.0,363.2,0.0,660.0
V000670,C00713,2026-03-27,4,1,20,0,4,137,0,7,4,3,1700.0,820.0,2520.0,1311.2,0.3254,630.0
V000671,C00951,2026-03-27,4,1,21,1,5,116,0,15,6,9,2580.0,2640.0,5220.0,2948.2,0.5057,1044.0
V000672,C00779,2026-03-27,4,1,19,0,6,135,0,16,7,9,2680.0,2560.0,5240.0,3016.8,0.4885,873.3
V000673,C01233,2026-03-27,4,1,19,0,2,80,0,2,2,0,880.0,0.0,880.0,382.2,0.0,440.0
V000674,C00888,2026-03-27,4,1,23,1,3,100,0,12,3,9,860.0,2860.0,3720.0,2455.2,0.7688,1240.0
V000675,C00999,2026-03-27,4,1,20,0,2,90,0,5,5,0,1900.0,0.0,1900.0,993.0,0.0,950.0
V000676,C00535,2026-03-27,4,1,19,0,5,153,0,17,8,9,2240.0,2660.0,4900.0,3028.8,0.5429,980.0
V000677,C00059,2026-03-27,4,1,19,0,3,89,1,13,8,5,2840.0,1400.0,4240.0,2484.2,0.3302,1413.3
V000678,C00334,2026-03-27,4,1,17,0,2,89,0,4,2,2,600.0,500.0,1100.0,608.8,0.4545,550.0
V000679,C00451,2026-03-27,4,1,22,1,2,120,0,11,6,5,1680.0,1340.0,3020.0,1860.4,0.4437,1510.0
V000680,C00926,2026-03-27,4,1,21,1,1,121,0,5,2,3,640.0,860.0,1500.0,882.0,0.5733,1500.0
V000681,C00575,2026-03-27,4,1,23,1,2,121,0,6,6,0,2000.0,0.0,2000.0,1255.0,0.0,1000.0
V000682,C00858,2026-03-27,4,1,19,0,1,59,0,1,1,0,420.0,0.0,420.0,189.0,0.0,420.0
V000683,C00720,2026-03-28,5,1,20,0,5,75,0,8,6,2,2280.0,630.0,2910.0,1534.0,0.2165,582.0
V000684,C00381,2026-03-28,5,1,19,0,4,78,0,10,6,4,2400.0,1000.0,3400.0,1732.8,0.2941,850.0
V000685,C00071,2026-03-28,5,1,23,1,3,73,1,4,2,2,600.0,610.0,1210.0,735.4,0.5041,403.3
V000686,C00709,2026-03-28,5,1,18,0,3,81,0,9,6,3,2440.0,960.0,3400.0,1868.8,0.2824,1133.3
V000687,C00173,2026-03-28,5,1,22,1,2,131,1,9,6,3,1460.0,950.0,2410.0,1579.6,0.3942,1205.0
V000688,C00823,2026-03-28,5,1,17,0,2,74,0,4,3,1,1400.0,350.0,1750.0,915.4,0.2,875.0
V000689,C00598,2026-03-28,5,1,22,1,2,96,0,7,4,3,1140.0,780.0,1920.0,1261.0,0.4062,960.0
V000690,C00823,2026-03-28,5,1,20,0,3,108,0,6,3,3,1680.0,910.0,2590.0,1338.8,0.3514,863.3
V000691,C00843,2026-03-28,5,1,22,1,1,103,0,2,2,0,500.0,0.0,500.0,333.2,0.0,500.0
V000692,C00257,2026-03-28,5,1,23,1,2,168,1,13,4,9,1380.0,2800.0,4180.0,2655.2,0.6699,2090.0
V000693,C00207,2026-03-28,5,1,19,0,4,103,1,13,7,6,2780.0,1660.0,4440.0,2360.6,0.3739,1110.0
V000694,C00641,2026-03-28,5,1,20,0,2,106,0,4,3,1,1220.0,340.0,1560.0,805.4,0.2179,780.0
V000695,C00001,2026-03-28,5,1,23,1,2,147,1,11,6,5,2320.0,1480.0,3800.0,2284.0,0.3895,1900.0
V000696,C00624,2026-03-28,5,1,20,0,1,43,0,3,3,0,800.0,0.0,800.0,451.2,0.0,800.0
V000697,C00745,2026-03-28,5,1,18,0,3,130,0,8,6,2,2280.0,640.0,2920.0,1541.6,0.2192,973.3
V000698,C00707,2026-03-28,5,1,21,1,2,84,0,6,5,1,1300.0,280.0,1580.0,941.4,0.1772,790.0
V000699,C01114,2026-03-28,5,1,21,1,3,134,0,5,3,2,1220.0,680.0,1900.0,1194.2,0.3579,633.3
V000700,C00704,2026-03-28,5,1,18,0,2,98,0,3,2,1,880.0,350.0,1230.0,648.2,0.2846,615.0
V000701,C00108,2026-03-28,5,1,17,0,2,70,1,8,6,2,1980.0,540.0,2520.0,1408.4,0.2143,1260.0
V000702,C01200,2026-03-28,5,1,18,0,5,95,0,14,8,6,3700.0,1940.0,5640.0,3070.2,0.344,1128.0
V000703,C00849,2026-03-28,5,1,22,1,3,97,0,8,6,2,2320.0,700.0,3020.0,1642.2,0.2318,1006.7
V000704,C00978,2026-03-29,6,0,23,1,2,58,0,3,2,1,740.0,280.0,1020.0,560.0,0.2745,510.0
V000705,C00921,2026-03-29,6,0,23,1,2,145,0,4,2,2,560.0,520.0,1080.0,702.6,0.4815,540.0
V000706,C00117,2026-03-29,6,0,23,1,2,147,1,10,7,3,2020.0,840.0,2860.0,1707.2,0.2937,1430.0
V000707,C00351,2026-03-29,6,0,20,0,4,128,0,14,5,9,2440.0,2800.0,5240.0,2959.2,0.5344,1310.0
V000708,C00886,2026-03-29,6,0,21,1,3,146,0,8,3,5,1180.0,1440.0,2620.0,1695.4,0.5496,873.3
V000709,C00828,2026-03-29,6,0,19,0,3,83,0,7,4,3,1380.0,860.0,2240.0,1311.2,0.3839,746.7
V000710,C00074,2026-03-29,6,0,20,0,2,108,1,4,4,0,1220.0,0.0,1220.0,727.2,0.0,610.0
V000711,C01119,2026-03-29,6,0,22,1,2,86,0,5,3,2,760.0,520.0,1280.0,749.8,0.4062,640.0
V000712,C00606,2026-03-29,6,0,23,1,1,146,0,3,2,1,440.0,260.0,700.0,467.6,0.3714,700.0
V000713,C00200,2026-03-29,6,0,19,0,2,59,1,5,2,3,1400.0,870.0,2270.0,1082.0,0.3833,1135.0
V000714,C00512,2026-03-29,6,0,20,0,4,86,0,7,5,2,2140.0,680.0,2820.0,1451.4,0.2411,705.0
V000715,C00253,2026-03-29,6,0,18,0,2,142,1,7,3,4,1080.0,1170.0,2250.0,1319.8,0.52,1125.0
V000716,C00270,2026-03-31,1,0,19,0,3,107,0,7,5,2,1940.0,580.0,2520.0,1296.2,0.2302,840.0
V000717,C00942,2026-03-31,1,0,22,1,2,50,0,8,7,1,1700.0,300.0,2000.0,1196.2,0.15,1000.0
V000718,C00488,2026-03-31,1,0,19,0,2,84,0,3,3,0,980.0,0.0,980.0,534.6,0.0,490.0
V000719,C00324,2026-03-31,1,0,17,0,2,51,0,5,4,1,1360.0,280.0,1640.0,863.2,0.1707,820.0
V000720,C00439,2026-03-31,1,0,22,1,2,126,0,5,3,2,1100.0,580.0,1680.0,965.6,0.3452,840.0
V000721,C00063,2026-03-31,1,0,18,0,2,65,1,7,5,2,1780.0,650.0,2430.0,1400.0,0.2675,1215.0
V000722,C00606,2026-03-31,1,0,18,0,4,70,0,6,6,0,2900.0,0.0,2900.0,1269.2,0.0,725.0
V000723,C01007,2026-03-31,1,0,21,1,2,98,0,7,3,4,900.0,1250.0,2150.0,1339.0,0.5814,1075.0
V000724,C00373,2026-03-31,1,0,20,0,1,96,0,5,5,0,1280.0,0.0,1280.0,784.0,0.0,1280.0
V000725,C00591,2026-04-01,2,0,18,0,5,94,0,9,5,4,1780.0,1300.0,3080.0,1824.2,0.4221,616.0
V000726,C01192,2026-04-01,2,0,21,1,2,105,0,6,3,3,920.0,700.0,1620.0,952.8,0.4321,810.0
V000727,C00224,2026-04-01,2,0,22,1,3,148,1,7,2,5,1220.0,1540.0,2760.0,1617.8,0.558,920.0
V000728,C01300,2026-04-01,2,0,20,0,2,80,0,6,5,1,1520.0,300.0,1820.0,1157.2,0.1648,910.0
V000729,C01227,2026-04-01,2,0,18,0,2,37,0,4,3,1,860.0,350.0,1210.0,764.0,0.2893,605.0
V000730,C00148,2026-04-01,2,0,18,0,2,59,1,5,5,0,2600.0,0.0,2600.0,1188.6,0.0,1300.0
V000731,C00147,2026-04-01,2,0,19,0,3,88,1,9,6,3,2020.0,820.0,2840.0,1668.0,0.2887,946.7
V000732,C00467,2026-04-01,2,0,19,0,4,88,0,7,4,3,2000.0,960.0,2960.0,1465.6,0.3243,740.0
V000733,C00320,2026-04-01,2,0,18,0,3,72,0,6,5,1,1680.0,240.0,1920.0,1071.6,0.125,640.0
V000734,C01277,2026-04-01,2,0,19,0,2,64,0,4,3,1,1020.0,240.0,1260.0,626.8,0.1905,630.0
V000735,C00054,2026-04-02,3,0,21,1,3,49,1,8,2,6,960.0,1760.0,2720.0,1507.6,0.6471,906.7
V000736,C00898,2026-04-02,3,0,20,0,2,120,0,4,3,1,880.0,240.0,1120.0,651.4,0.2143,560.0
V000737,C00175,2026-04-02,3,0,20,0,3,79,1,7,4,3,1800.0,840.0,2640.0,1320.4,0.3182,880.0
V000738,C01123,2026-04-02,3,0,17,0,3,88,0,8,5,3,1840.0,860.0,2700.0,1458.8,0.3185,900.0
V000739,C01084,2026-04-02,3,0,23,1,3,142,0,2,1,1,880.0,320.0,1200.0,500.0,0.2667,400.0
V000740,C00203,2026-04-02,3,0,20,0,4,136,1,16,5,11,1840.0,3320.0,5160.0,3140.4,0.6434,1290.0
V000741,C00255,2026-04-02,3,0,19,0,2,60,1,8,6,2,1840.0,600.0,2440.0,1462.4,0.2459,1220.0
V000742,C00985,2026-04-02,3,0,19,0,1,98,0,4,3,1,1320.0,260.0,1580.0,772.4,0.1646,1580.0
V000743,C00004,2026-04-02,3,0,23,1,3,87,1,13,6,7,1660.0,2050.0,3710.0,2410.6,0.5526,1236.7
V000744,C00071,2026-04-02,3,0,19,0,2,93,1,7,4,3,1720.0,800.0,2520.0,1414.4,0.3175,1260.0
V000745,C00019,2026-04-02,3,0,24,1,2,95,1,9,2,7,660.0,2130.0,2790.0,1766.4,0.7634,1395.0
V000746,C00198,2026-04-02,3,0,22,1,3,120,1,15,5,10,2160.0,2960.0,5120.0,3260.8,0.5781,1706.7
V000747,C01273,2026-04-03,4,1,19,0,2,35,0,3,3,0,840.0,0.0,840.0,415.2,0.0,420.0
V000748,C01090,2026-04-03,4,1,22,1,4,78,0,15,6,9,2260.0,2540.0,4800.0,2814.8,0.5292,1200.0
V000749,C00209,2026-04-03,4,1,22,1,2,130,1,3,2,1,640.0,300.0,940.0,534.8,0.3191,470.0
V000750,C00449,2026-04-03,4,1,20,0,2,116,0,4,3,1,1300.0,260.0,1560.0,754.8,0.1667,780.0
V000751,C00354,2026-04-03,4,1,18,0,3,69,0,3,3,0,1140.0,0.0,1140.0,580.6,0.0,380.0
V000752,C00456,2026-04-03,4,1,24,1,2,99,0,4,2,2,700.0,630.0,1330.0,824.6,0.4737,665.0
V000753,C00536,2026-04-03,4,1,22,1,2,72,0,10,6,4,1760.0,1180.0,2940.0,1860.8,0.4014,1470.0
V000754,C00630,2026-04-03,4,1,21,1,3,73,0,4,3,1,1160.0,380.0,1540.0,781.8,0.2468,513.3
V000755,C00195,2026-04-03,4,1,21,1,2,132,1,7,1,6,420.0,1830.0,2250.0,1499.0,0.8133,1125.0
V000756,C00650,2026-04-03,4,1,20,0,4,65,0,7,3,4,1640.0,1140.0,2780.0,1434.0,0.4101,695.0
V000757,C00247,2026-04-03,4,1,22,1,1,111,1,3,1,2,280.0,440.0,720.0,501.2,0.6111,720.0
V000758,C00954,2026-04-03,4,1,20,0,2,85,0,7,5,2,1880.0,480.0,2360.0,1359.6,0.2034,1180.0
V000759,C00093,2026-04-03,4,1,23,1,2,123,1,4,1,3,520.0,920.0,1440.0,755.2,0.6389,720.0
V000760,C01280,2026-04-03,4,1,22,1,2,151,0,4,1,3,420.0,1000.0,1420.0,888.0,0.7042,710.0
V000761,C00357,2026-04-03,4,1,20,0,6,76,0,10,7,3,2380.0,860.0,3240.0,1766.6,0.2654,540.0
V000762,C00049,2026-04-03,4,1,19,0,6,126,1,19,9,10,3480.0,2990.0,6470.0,3579.4,0.4621,1078.3
V000763,C00100,2026-04-03,4,1,21,1,2,80,1,11,4,7,1220.0,2140.0,3360.0,2192.6,0.6369,1680.0
V000764,C00416,2026-04-03,4,1,22,1,2,73,0,6,2,4,700.0,1180.0,1880.0,1137.2,0.6277,940.0
V000765,C00271,2026-04-03,4,1,22,1,2,104,0,8,3,5,1080.0,1460.0,2540.0,1494.0,0.5748,1270.0
V000766,C00874,2026-04-03,4,1,18,0,6,139,0,12,7,5,2120.0,1640.0,3760.0,2202.8,0.4362,626.7
V000767,C00571,2026-04-03,4,1,21,1,2,116,0,3,2,1,780.0,280.0,1060.0,545.2,0.2642,530.0
V000768,C01008,2026-04-03,4,1,18,0,6,133,0,14,8,6,2980.0,1500.0,4480.0,2434.8,0.3348,746.7
V000769,C00722,2026-04-03,4,1,22,1,3,128,0,10,5,5,1700.0,1440.0,3140.0,1799.0,0.4586,1046.7
V000770,C00390,2026-04-03,4,1,23,1,2,35,0,5,2,3,1160.0,980.0,2140.0,1151.8,0.4579,1070.0
V000771,C01038,2026-04-04,5,1,22,1,2,97,0,6,3,3,860.0,800.0,1660.0,966.2,0.4819,830.0
V000772,C00004,2026-04-04,5,1,22,1,2,112,1,6,3,3,1440.0,860.0,2300.0,1256.8,0.3739,1150.0
V000773,C00347,2026-04-04,5,1,19,0,2,35,0,6,5,1,1840.0,320.0,2160.0,1154.2,0.1481,1080.0
V000774,C00955,2026-04-04,5,1,22,1,2,124,0,6,3,3,860.0,910.0,1770.0,1110.2,0.5141,885.0
V000775,C00204,2026-04-04,5,1,19,0,4,85,1,9,7,2,2960.0,580.0,3540.0,1753.4,0.1638,885.0
V000776,C01057,2026-04-04,5,1,19,0,2,59,0,8,5,3,1680.0,820.0,2500.0,1409.6,0.328,1250.0
V000777,C01129,2026-04-04,5,1,23,1,2,97,0,9,5,4,1980.0,1020.0,3000.0,1686.8,0.34,1500.0
V000778,C00267,2026-04-04,5,1,24,1,2,141,1,7,4,3,1200.0,960.0,2160.0,1374.8,0.4444,1080.0
V000779,C00063,2026-04-04,5,1,20,0,3,111,1,9,5,4,1500.0,1170.0,2670.0,1615.0,0.4382,890.0
V000780,C00444,2026-04-04,5,1,20,0,2,87,0,6,2,4,1220.0,1160.0,2380.0,1335.6,0.4874,1190.0
V000781,C00656,2026-04-04,5,1,18,0,2,46,0,3,3,0,980.0,0.0,980.0,567.4,0.0,490.0
V000782,C00190,2026-04-04,5,1,23,1,2,83,1,1,1,0,520.0,0.0,520.0,197.6,0.0,260.0
V000783,C01205,2026-04-04,5,1,22,1,4,112,0,11,7,4,3120.0,1120.0,4240.0,2301.4,0.2642,1060.0
V000784,C01193,2026-04-04,5,1,19,0,2,118,0,8,7,1,2260.0,280.0,2540.0,1443.0,0.1102,1270.0
V000785,C00216,2026-04-04,5,1,17,0,2,70,1,5,3,2,980.0,600.0,1580.0,980.0,0.3797,790.0
V000786,C00187,2026-04-04,5,1,19,0,4,85,1,9,5,4,2420.0,1240.0,3660.0,1891.6,0.3388,915.0
V000787,C00068,2026-04-04,5,1,20,0,6,125,1,20,12,8,4560.0,2480.0,7040.0,3896.4,0.3523,1173.3
V000788,C00854,2026-04-04,5,1,18,0,2,50,0,2,2,0,660.0,0.0,660.0,321.6,0.0,330.0
V000789,C00182,2026-04-04,5,1,19,0,3,91,1,15,6,9,2080.0,2720.0,4800.0,3157.2,0.5667,1600.0
V000790,C00426,2026-04-04,5,1,20,0,4,105,0,12,7,5,1940.0,1520.0,3460.0,2098.4,0.4393,865.0
V000791,C00640,2026-04-04,5,1,17,0,4,38,0,9,8,1,3140.0,260.0,3400.0,1742.8,0.0765,850.0
V000792,C00944,2026-04-04,5,1,18,0,3,66,0,9,8,1,2820.0,340.0,3160.0,1696.0,0.1076,1053.3
V000793,C00192,2026-04-04,5,1,17,0,4,78,1,11,6,5,2700.0,1460.0,4160.0,2226.6,0.351,1040.0
V000794,C00168,2026-04-05,6,0,20,0,2,72,1,6,5,1,1660.0,340.0,2000.0,1102.8,0.17,1000.0
V000795,C00782,2026-04-05,6,0,23,1,2,135,0,3,2,1,660.0,260.0,920.0,514.0,0.2826,460.0
V000796,C00283,2026-04-05,6,0,19,0,3,93,0,9,4,5,1440.0,1380.0,2820.0,1597.6,0.4894,940.0
V000797,C00780,2026-04-05,6,0,20,0,4,74,0,13,7,6,2920.0,1810.0,4730.0,2787.8,0.3827,1182.5
V000798,C00853,2026-04-05,6,0,23,1,1,53,0,8,6,2,1820.0,730.0,2550.0,1612.6,0.2863,2550.0
V000799,C01099,2026-04-05,6,0,19,0,5,132,0,15,9,6,3800.0,1770.0,5570.0,2988.4,0.3178,1114.0
V000800,C00111,2026-04-05,6,0,19,0,3,74,1,8,5,3,1760.0,910.0,2670.0,1544.0,0.3408,890.0
V000801,C00208,2026-04-05,6,0,24,1,2,124,1,5,5,0,1340.0,0.0,1340.0,814.8,0.0,670.0
V000802,C01336,2026-04-05,6,0,23,1,2,136,0,4,3,1,800.0,340.0,1140.0,714.6,0.2982,570.0
V000803,C00760,2026-04-05,6,0,22,1,2,87,0,1,1,0,480.0,0.0,480.0,192.0,0.0,240.0
V000804,C00104,2026-04-05,6,0,20,0,2,95,1,8,4,4,1040.0,1180.0,2220.0,1404.2,0.5315,1110.0
V000805,C00255,2026-04-05,6,0,19,0,2,84,1,6,4,2,1340.0,530.0,1870.0,1122.0,0.2834,935.0
V000806,C00370,2026-04-05,6,0,23,1,3,129,0,7,5,2,1180.0,480.0,1660.0,1050.4,0.2892,553.3
V000807,C00142,2026-04-05,6,0,22,1,1,81,1,2,1,1,180.0,180.0,360.0,273.6,0.5,360.0
V000808,C01316,2026-04-05,6,0,24,1,2,117,0,3,1,2,380.0,500.0,880.0,465.2,0.5682,440.0
V000809,C00394,2026-04-07,1,0,21,1,2,35,0,8,5,3,1220.0,760.0,1980.0,1250.2,0.3838,990.0
V000810,C01129,2026-04-07,1,0,21,1,2,127,0,5,2,3,640.0,1040.0,1680.0,1038.0,0.619,840.0
V000811,C01073,2026-04-07,1,0,23,1,1,38,0,1,0,1,0.0,350.0,350.0,266.0,1.0,350.0
V000812,C00028,2026-04-07,1,0,18,0,3,81,1,6,5,1,1960.0,280.0,2240.0,1093.8,0.125,746.7
V000813,C00087,2026-04-07,1,0,19,0,4,93,1,13,9,4,2860.0,1220.0,4080.0,2336.4,0.299,1020.0
V000814,C00188,2026-04-07,1,0,22,1,3,105,1,7,3,4,800.0,1290.0,2090.0,1397.4,0.6172,696.7
V000815,C00787,2026-04-07,1,0,19,0,3,67,0,5,5,0,2180.0,0.0,2180.0,1038.0,0.0,726.7
V000816,C00788,2026-04-07,1,0,19,0,4,94,0,8,7,1,2860.0,280.0,3140.0,1586.8,0.0892,785.0
V000817,C00457,2026-04-07,1,0,21,1,3,59,0,6,4,2,1140.0,720.0,1860.0,1166.2,0.3871,620.0
V000818,C00725,2026-04-07,1,0,20,0,4,109,0,10,7,3,3000.0,900.0,3900.0,1984.6,0.2308,975.0
V000819,C00147,2026-04-07,1,0,22,1,2,121,1,8,2,6,700.0,2090.0,2790.0,1921.8,0.7491,1395.0
V000820,C00976,2026-04-07,1,0,21,1,3,113,0,9,6,3,1640.0,720.0,2360.0,1508.2,0.3051,786.7
V000821,C01036,2026-04-07,1,0,20,0,4,114,0,11,8,3,2420.0,840.0,3260.0,1938.4,0.2577,815.0
V000822,C01296,2026-04-08,2,0,18,0,4,94,0,6,5,1,1740.0,300.0,2040.0,1042.8,0.1471,510.0
V000823,C00177,2026-04-08,2,0,20,0,2,71,1,5,5,0,1960.0,0.0,1960.0,923.0,0.0,980.0
V000824,C00130,2026-04-08,2,0,21,1,2,92,1,5,2,3,1220.0,1000.0,2220.0,1248.0,0.4505,1110.0
V000825,C00713,2026-04-08,2,0,19,0,2,106,0,4,1,3,380.0,860.0,1240.0,697.8,0.6935,620.0
V000826,C00865,2026-04-08,2,0,24,1,2,100,0,9,4,5,1060.0,1460.0,2520.0,1537.2,0.5794,1260.0
V000827,C00590,2026-04-08,2,0,21,1,4,68,0,12,6,6,1460.0,1610.0,3070.0,2007.8,0.5244,767.5
V000828,C00674,2026-04-08,2,0,22,1,2,129,0,8,5,3,1560.0,960.0,2520.0,1568.8,0.381,1260.0
V000829,C00051,2026-04-09,3,0,19,0,3,85,1,5,4,1,1380.0,320.0,1700.0,906.6,0.1882,566.7
V000830,C00184,2026-04-09,3,0,23,1,1,94,1,2,2,0,500.0,0.0,500.0,350.0,0.0,500.0
V000831,C00809,2026-04-09,3,0,21,1,2,65,0,7,4,3,1440.0,960.0,2400.0,1462.2,0.4,1200.0
V000832,C00429,2026-04-09,3,0,22,1,2,35,0,4,2,2,760.0,560.0,1320.0,735.2,0.4242,660.0
V000833,C00939,2026-04-09,3,0,20,0,4,99,0,7,5,2,2120.0,560.0,2680.0,1338.8,0.209,670.0
V000834,C00345,2026-04-09,3,0,24,1,3,118,0,10,3,7,880.0,1920.0,2800.0,1789.2,0.6857,933.3
V000835,C01185,2026-04-09,3,0,19,0,4,134,0,11,5,6,1680.0,1770.0,3450.0,2075.2,0.513,862.5
V000836,C01272,2026-04-09,3,0,20,0,2,70,0,2,2,0,640.0,0.0,640.0,344.0,0.0,320.0
V000837,C00919,2026-04-09,3,0,17,0,6,148,0,21,10,11,4040.0,3420.0,7460.0,4457.4,0.4584,1243.3
V000838,C00964,2026-04-09,3,0,20,0,3,70,0,11,8,3,3180.0,900.0,4080.0,2156.2,0.2206,1360.0
V000839,C01311,2026-04-10,4,1,18,0,2,66,0,6,5,1,1700.0,300.0,2000.0,1094.8,0.15,1000.0
V000840,C00498,2026-04-10,4,1,23,1,2,77,0,3,2,1,800.0,320.0,1120.0,585.6,0.2857,560.0
V000841,C00421,2026-04-10,4,1,21,1,2,79,0,10,6,4,1900.0,1180.0,3080.0,1827.2,0.3831,1540.0
V000842,C00770,2026-04-10,4,1,19,0,3,130,0,9,5,4,1600.0,1210.0,2810.0,1724.4,0.4306,936.7
V000843,C00867,2026-04-10,4,1,21,1,4,101,0,11,5,6,1340.0,1710.0,3050.0,1877.0,0.5607,762.5
V000844,C00027,2026-04-10,4,1,19,0,3,133,1,4,4,0,1580.0,0.0,1580.0,687.4,0.0,526.7
V000845,C00850,2026-04-10,4,1,20,0,2,66,0,3,3,0,1120.0,0.0,1120.0,556.4,0.0,560.0
V000846,C00501,2026-04-10,4,1,23,1,4,110,0,16,5,11,1620.0,3260.0,4880.0,2981.8,0.668,1220.0
V000847,C01274,2026-04-10,4,1,18,0,3,97,0,6,3,3,1100.0,720.0,1820.0,962.2,0.3956,606.7
V000848,C00742,2026-04-10,4,1,24,1,2,90,0,7,4,3,1180.0,990.0,2170.0,1382.2,0.4562,1085.0
V000849,C01263,2026-04-10,4,1,23,1,2,130,0,10,7,3,1580.0,740.0,2320.0,1502.0,0.319,1160.0
V000850,C01107,2026-04-10,4,1,19,0,2,51,0,6,6,0,2220.0,0.0,2220.0,1062.2,0.0,1110.0
V000851,C00763,2026-04-10,4,1,18,0,3,68,0,6,5,1,1600.0,260.0,1860.0,976.0,0.1398,620.0
V000852,C00763,2026-04-10,4,1,19,0,6,186,0,13,7,6,2860.0,1790.0,4650.0,2628.6,0.3849,775.0
V000853,C00481,2026-04-10,4,1,18,0,2,90,0,8,5,3,1360.0,780.0,2140.0,1293.8,0.3645,1070.0
V000854,C00510,2026-04-10,4,1,24,1,3,167,0,9,3,6,1480.0,2060.0,3540.0,2238.6,0.5819,1180.0
V000855,C00973,2026-04-10,4,1,18,0,2,116,0,9,6,3,1940.0,1070.0,3010.0,1885.2,0.3555,1505.0
V000856,C00070,2026-04-10,4,1,24,1,2,78,1,7,3,4,860.0,1080.0,1940.0,1086.2,0.5567,970.0
V000857,C01206,2026-04-10,4,1,22,1,2,106,0,6,5,1,1380.0,280.0,1660.0,979.6,0.1687,830.0
V000858,C00645,2026-04-10,4,1,22,1,3,94,0,11,5,6,1480.0,1740.0,3220.0,1975.6,0.5404,1073.3
V000859,C01269,2026-04-10,4,1,20,0,1,46,0,3,3,0,840.0,0.0,840.0,438.6,0.0,840.0
V000860,C00152,2026-04-11,5,1,23,1,1,95,1,2,1,1,220.0,260.0,480.0,304.8,0.5417,480.0
V000861,C00525,2026-04-11,5,1,21,1,4,125,0,12,3,9,1200.0,2380.0,3580.0,2078.2,0.6648,895.0
V000862,C00545,2026-04-11,5,1,19,0,4,84,0,10,8,2,3140.0,620.0,3760.0,2057.2,0.1649,940.0
V000863,C00078,2026-04-11,5,1,19,0,4,125,1,15,6,9,2080.0,2670.0,4750.0,2869.2,0.5621,1187.5
V000864,C00494,2026-04-11,5,1,18,0,3,102,0,6,2,4,800.0,1160.0,1960.0,1114.6,0.5918,653.3
V000865,C00407,2026-04-11,5,1,24,1,2,131,0,7,4,3,920.0,680.0,1600.0,975.0,0.425,800.0
V000866,C00265,2026-04-11,5,1,20,0,2,79,1,2,1,1,520.0,300.0,820.0,419.6,0.3659,410.0
V000867,C00039,2026-04-11,5,1,20,0,6,137,1,16,8,8,3340.0,2260.0,5600.0,2976.2,0.4036,933.3
V000868,C00146,2026-04-11,5,1,20,0,2,73,1,4,2,2,560.0,580.0,1140.0,656.6,0.5088,570.0
V000869,C00557,2026-04-11,5,1,21,1,4,86,0,13,4,9,1300.0,2830.0,4130.0,2648.4,0.6852,1032.5
V000870,C00955,2026-04-11,5,1,22,1,4,138,0,14,5,9,1560.0,2510.0,4070.0,2752.8,0.6167,1017.5
V000871,C00022,2026-04-11,5,1,18,0,2,75,1,5,2,3,800.0,930.0,1730.0,1076.4,0.5376,865.0
V000872,C00798,2026-04-11,5,1,19,0,2,114,0,6,3,3,1480.0,960.0,2440.0,1319.2,0.3934,1220.0
V000873,C00108,2026-04-11,5,1,18,0,2,76,1,6,3,3,1220.0,720.0,1940.0,1013.4,0.3711,970.0
V000874,C00976,2026-04-11,5,1,22,1,2,100,0,6,3,3,1020.0,890.0,1910.0,1135.2,0.466,955.0
V000875,C00001,2026-04-11,5,1,21,1,3,110,1,12,5,7,1480.0,2180.0,3660.0,2335.6,0.5956,1220.0
V000876,C00704,2026-04-11,5,1,19,0,2,92,0,8,2,6,800.0,1500.0,2300.0,1403.2,0.6522,1150.0
V000877,C01150,2026-04-11,5,1,17,0,3,82,0,4,3,1,1320.0,380.0,1700.0,900.2,0.2235,566.7
V000878,C01085,2026-04-11,5,1,22,1,3,86,0,6,1,5,460.0,1330.0,1790.0,1135.2,0.743,596.7
V000879,C00222,2026-04-12,6,0,19,0,3,73,1,9,5,4,1720.0,960.0,2680.0,1566.6,0.3582,893.3
V000880,C00180,2026-04-12,6,0,17,0,2,87,1,6,3,3,1060.0,880.0,1940.0,1233.4,0.4536,970.0
V000881,C00180,2026-04-12,6,0,21,1,5,141,1,14,7,7,2700.0,2210.0,4910.0,2976.2,0.4501,982.0
V000882,C00985,2026-04-12,6,0,23,1,1,92,0,2,1,1,520.0,180.0,700.0,341.6,0.2571,700.0
