visit_id,date,item_id,item_name,type,pairing_tag,price,profit
V001334,2026-05-21,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001334,2026-05-21,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001334,2026-05-21,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001335,2026-05-21,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001335,2026-05-21,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001335,2026-05-21,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001335,2026-05-21,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001335,2026-05-21,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001335,2026-05-21,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001335,2026-05-21,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001335,2026-05-21,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001335,2026-05-21,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001335,2026-05-21,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001335,2026-05-21,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001335,2026-05-21,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001336,2026-05-21,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001336,2026-05-21,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001336,2026-05-21,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001336,2026-05-21,W12,季節水果特調,酒水,Universal,340.0,261.8
V001336,2026-05-21,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001336,2026-05-21,W12,季節水果特調,酒水,Universal,340.0,261.8
V001337,2026-05-21,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001337,2026-05-21,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001337,2026-05-21,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001337,2026-05-21,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001337,2026-05-21,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001337,2026-05-21,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001337,2026-05-21,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001338,2026-05-21,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001338,2026-05-21,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001338,2026-05-21,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001338,2026-05-21,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001338,2026-05-21,W12,季節水果特調,酒水,Universal,340.0,261.8
V001338,2026-05-21,W12,季節水果特調,酒水,Universal,340.0,261.8
V001338,2026-05-21,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001339,2026-05-21,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001339,2026-05-21,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001339,2026-05-21,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001339,2026-05-21,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001339,2026-05-21,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001340,2026-05-21,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001340,2026-05-21,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001340,2026-05-21,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001340,2026-05-21,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001340,2026-05-21,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001341,2026-05-21,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001341,2026-05-21,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001341,2026-05-21,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001342,2026-05-21,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001342,2026-05-21,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001342,2026-05-21,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001342,2026-05-21,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001342,2026-05-21,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001342,2026-05-21,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001342,2026-05-21,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001342,2026-05-21,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001342,2026-05-21,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001343,2026-05-21,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001343,2026-05-21,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001343,2026-05-21,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001343,2026-05-21,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001343,2026-05-21,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001343,2026-05-21,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001343,2026-05-21,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001343,2026-05-21,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001343,2026-05-21,W06,Negroni,酒水,Cheese,350.0,266.0
V001343,2026-05-21,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001343,2026-05-21,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001343,2026-05-21,W12,季節水果特調,酒水,Universal,340.0,261.8
V001344,2026-05-21,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001344,2026-05-21,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001344,2026-05-21,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001344,2026-05-21,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001344,2026-05-21,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001344,2026-05-21,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001345,2026-05-22,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001345,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001345,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001345,2026-05-22,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001345,2026-05-22,S05,松露薯條,副食,Fried,180.0,129.6
V001345,2026-05-22,S05,松露薯條,副食,Fried,180.0,129.6
V001345,2026-05-22,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001345,2026-05-22,W06,Negroni,酒水,Cheese,350.0,266.0
V001346,2026-05-22,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001346,2026-05-22,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001346,2026-05-22,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001346,2026-05-22,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001347,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001347,2026-05-22,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001347,2026-05-22,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001348,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001348,2026-05-22,W12,季節水果特調,酒水,Universal,340.0,261.8
V001348,2026-05-22,W06,Negroni,酒水,Cheese,350.0,266.0
V001348,2026-05-22,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001348,2026-05-22,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001349,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001349,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001349,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001349,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001349,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001349,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001349,2026-05-22,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001349,2026-05-22,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001349,2026-05-22,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001349,2026-05-22,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001350,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001350,2026-05-22,S05,松露薯條,副食,Fried,180.0,129.6
V001350,2026-05-22,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001350,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001351,2026-05-22,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001351,2026-05-22,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001351,2026-05-22,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001351,2026-05-22,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001351,2026-05-22,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001351,2026-05-22,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001351,2026-05-22,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001352,2026-05-22,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001352,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001352,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001352,2026-05-22,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001352,2026-05-22,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001352,2026-05-22,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001353,2026-05-22,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001353,2026-05-22,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001353,2026-05-22,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001353,2026-05-22,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001354,2026-05-22,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001354,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001354,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001354,2026-05-22,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001354,2026-05-22,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001354,2026-05-22,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001354,2026-05-22,W06,Negroni,酒水,Cheese,350.0,266.0
V001354,2026-05-22,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001355,2026-05-22,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001355,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001355,2026-05-22,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001355,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001355,2026-05-22,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001356,2026-05-22,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001356,2026-05-22,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001356,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001356,2026-05-22,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001356,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001356,2026-05-22,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001356,2026-05-22,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001356,2026-05-22,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001356,2026-05-22,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001356,2026-05-22,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001357,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001357,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001357,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001357,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001357,2026-05-22,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001357,2026-05-22,W06,Negroni,酒水,Cheese,350.0,266.0
V001357,2026-05-22,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001357,2026-05-22,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001358,2026-05-22,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001358,2026-05-22,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001358,2026-05-22,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001359,2026-05-22,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001359,2026-05-22,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001359,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001359,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001359,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001359,2026-05-22,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001359,2026-05-22,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001359,2026-05-22,S05,松露薯條,副食,Fried,180.0,129.6
V001359,2026-05-22,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001359,2026-05-22,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001359,2026-05-22,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001359,2026-05-22,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001359,2026-05-22,W06,Negroni,酒水,Cheese,350.0,266.0
V001359,2026-05-22,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001359,2026-05-22,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001359,2026-05-22,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001359,2026-05-22,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001360,2026-05-22,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001360,2026-05-22,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001360,2026-05-22,W06,Negroni,酒水,Cheese,350.0,266.0
V001360,2026-05-22,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001360,2026-05-22,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001360,2026-05-22,W06,Negroni,酒水,Cheese,350.0,266.0
V001361,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001361,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001361,2026-05-22,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001361,2026-05-22,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001362,2026-05-22,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001362,2026-05-22,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001362,2026-05-22,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001362,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001362,2026-05-22,S05,松露薯條,副食,Fried,180.0,129.6
V001362,2026-05-22,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001362,2026-05-22,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001362,2026-05-22,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001362,2026-05-22,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001362,2026-05-22,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001363,2026-05-22,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001363,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001363,2026-05-22,S05,松露薯條,副食,Fried,180.0,129.6
V001364,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001365,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001365,2026-05-22,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001365,2026-05-22,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001365,2026-05-22,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001365,2026-05-22,W12,季節水果特調,酒水,Universal,340.0,261.8
V001365,2026-05-22,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001365,2026-05-22,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001366,2026-05-22,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001366,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001366,2026-05-22,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001366,2026-05-22,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001366,2026-05-22,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001366,2026-05-22,S05,松露薯條,副食,Fried,180.0,129.6
V001366,2026-05-22,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001366,2026-05-22,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001366,2026-05-22,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001367,2026-05-23,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001367,2026-05-23,S05,松露薯條,副食,Fried,180.0,129.6
V001367,2026-05-23,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001367,2026-05-23,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001368,2026-05-23,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001368,2026-05-23,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001368,2026-05-23,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001368,2026-05-23,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001368,2026-05-23,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001368,2026-05-23,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001368,2026-05-23,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001368,2026-05-23,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001368,2026-05-23,W12,季節水果特調,酒水,Universal,340.0,261.8
V001368,2026-05-23,W06,Negroni,酒水,Cheese,350.0,266.0
V001368,2026-05-23,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001368,2026-05-23,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001368,2026-05-23,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001368,2026-05-23,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001368,2026-05-23,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001368,2026-05-23,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001368,2026-05-23,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001368,2026-05-23,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001368,2026-05-23,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001369,2026-05-23,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001369,2026-05-23,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001369,2026-05-23,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001369,2026-05-23,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001369,2026-05-23,W06,Negroni,酒水,Cheese,350.0,266.0
V001369,2026-05-23,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001369,2026-05-23,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001369,2026-05-23,W12,季節水果特調,酒水,Universal,340.0,261.8
V001369,2026-05-23,W12,季節水果特調,酒水,Universal,340.0,261.8
V001369,2026-05-23,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001370,2026-05-23,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001370,2026-05-23,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001370,2026-05-23,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001370,2026-05-23,S05,松露薯條,副食,Fried,180.0,129.6
V001370,2026-05-23,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001370,2026-05-23,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001371,2026-05-23,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001371,2026-05-23,S05,松露薯條,副食,Fried,180.0,129.6
V001371,2026-05-23,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001371,2026-05-23,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001371,2026-05-23,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001371,2026-05-23,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001371,2026-05-23,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001371,2026-05-23,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001371,2026-05-23,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001371,2026-05-23,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001372,2026-05-23,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001372,2026-05-23,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001372,2026-05-23,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001372,2026-05-23,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001372,2026-05-23,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001373,2026-05-23,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001373,2026-05-23,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001373,2026-05-23,S05,松露薯條,副食,Fried,180.0,129.6
V001373,2026-05-23,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001374,2026-05-23,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001374,2026-05-23,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001374,2026-05-23,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001374,2026-05-23,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001374,2026-05-23,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001375,2026-05-23,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001375,2026-05-23,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001375,2026-05-23,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001375,2026-05-23,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001375,2026-05-23,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001376,2026-05-23,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001376,2026-05-23,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001376,2026-05-23,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001376,2026-05-23,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001376,2026-05-23,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001376,2026-05-23,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001376,2026-05-23,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001376,2026-05-23,S05,松露薯條,副食,Fried,180.0,129.6
V001376,2026-05-23,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001376,2026-05-23,W06,Negroni,酒水,Cheese,350.0,266.0
V001376,2026-05-23,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001376,2026-05-23,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001376,2026-05-23,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001376,2026-05-23,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001376,2026-05-23,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001377,2026-05-23,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001377,2026-05-23,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001377,2026-05-23,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001377,2026-05-23,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001377,2026-05-23,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001377,2026-05-23,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001377,2026-05-23,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001377,2026-05-23,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001377,2026-05-23,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001377,2026-05-23,W06,Negroni,酒水,Cheese,350.0,266.0
V001378,2026-05-23,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001378,2026-05-23,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001378,2026-05-23,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001378,2026-05-23,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001378,2026-05-23,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001378,2026-05-23,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001378,2026-05-23,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001378,2026-05-23,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001378,2026-05-23,W12,季節水果特調,酒水,Universal,340.0,261.8
V001379,2026-05-23,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001379,2026-05-23,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001379,2026-05-23,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001379,2026-05-23,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001379,2026-05-23,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001379,2026-05-23,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001379,2026-05-23,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001379,2026-05-23,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001379,2026-05-23,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001380,2026-05-23,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001380,2026-05-23,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001380,2026-05-23,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001380,2026-05-23,S05,松露薯條,副食,Fried,180.0,129.6
V001380,2026-05-23,W12,季節水果特調,酒水,Universal,340.0,261.8
V001380,2026-05-23,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001380,2026-05-23,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
